distance-to-solar-noon,temperature,wind-direction,wind-speed,sky-cover,visibility,humidity,average-wind-speed-(period),average-pressure-(period),power-generated
0.439446367,51,25,10.3,4,4,96,10,29.95,0
0.128027682,51,25,10.3,4,3,93,6,29.93,998
0.183391003,51,25,10.3,4,5,90,14,29.91,3831
0.494809689,51,25,10.3,2,10,74,16,29.92,4368
0.806228374,51,25,10.3,2,10,74,14,29.95,0
1.117647059,51,25,10.3,2,10,83,8,30,0
1.06044905,44,30,5.2,2,10,80,3,30.01,0
0.749568221,44,30,5.2,1,10,86,6,30.04,0
0.438687392,44,30,5.2,1,10,86,3,30.05,6
0.127806563,44,30,5.2,2,10,61,0,30.09,10848
0.183074266,44,30,5.2,3,10,54,7,30.05,20941
0.493955095,44,30,5.2,3,10,50,13,30.04,7581
0.804835924,44,30,5.2,1,10,68,3,30.05,0
1.115716753,44,30,5.2,1,10,76,8,30.07,0
1.062176166,42,27,2.4,0,10,76,0,30.08,0
0.751295337,42,27,2.4,0,10,73,0,30.1,0
0.440414508,42,27,2.4,0,10,76,3,30.13,13
0.129533679,42,27,2.4,2,10,71,0,30.21,11696
0.18134715,42,27,2.4,3,10,61,3,30.17,20749
0.492227979,42,27,2.4,3,10,52,0,30.17,6851
0.803108808,42,27,2.4,3,10,68,8,30.22,0
1.113989637,42,27,2.4,3,10,74,0,30.24,0
1.062176166,46,4,4.2,4,10,77,0,30.22,0
0.751295337,46,4,4.2,4,10,74,3,30.2,0
0.440414508,46,4,4.2,4,10,68,0,30.2,0
0.129533679,46,4,4.2,4,10,68,0,30.2,1847
0.18134715,46,4,4.2,4,1.5,93,0,30.16,4988
0.492227979,46,4,4.2,4,1.5,96,5,30.18,1175
0.803108808,46,4,4.2,4,6,93,0,30.21,0
1.113989637,46,4,4.2,3,9,86,7,30.25,0
1.062068966,49,17,3.5,4,9,86,0,30.25,0
0.751724138,49,17,3.5,4,10,93,0,30.27,0
0.44137931,49,17,3.5,4,8,86,6,30.26,0
0.131034483,49,17,3.5,4,8,86,6,30.3,2312
0.179310345,49,17,3.5,4,10,80,3,30.26,15975
0.489655172,49,17,3.5,3,10,80,0,30.25,7508
0.8,49,17,3.5,3,10,93,9,30.27,0
1.110344828,49,17,3.5,4,10,90,0,30.29,0
1.058419244,49,1,3.8,4,8,93,5,30.26,0
0.749140893,49,1,3.8,4,4,93,5,30.27,0
0.439862543,49,1,3.8,4,5,89,3,30.26,0
0.130584192,49,1,3.8,4,5,86,3,30.29,8716
0.178694158,49,1,3.8,1,5,80,0,30.23,20917
0.487972509,49,1,3.8,1,6,77,0,30.19,7239
0.797250859,49,1,3.8,0,9,86,6,30.17,0
1.10652921,49,1,3.8,0,7,86,8,30.16,0
1.058319039,48,4,3.8,2,5,89,7,30.15,0
0.749571184,48,4,3.8,4,4,89,6,30.18,0
0.440823328,48,4,3.8,4,4,93,3,30.19,0
0.132075472,48,4,3.8,3,2.5,83,5,30.22,8436
0.176672384,48,4,3.8,4,9,86,6,30.17,7129
0.48542024,48,4,3.8,2,9,80,7,30.18,7093
0.794168096,48,4,3.8,1,10,89,0,30.2,0
1.102915952,48,4,3.8,0,8,89,0,30.22,0
1.056506849,49,11,6.6,0,6,93,5,30.22,0
0.748287671,49,11,6.6,4,2,96,6,30.24,0
0.440068493,49,11,6.6,4,0.25,96,0,30.27,3
0.131849315,49,11,6.6,1,5,96,7,30.3,12752
0.176369863,49,11,6.6,1,10,51,13,30.26,23728
0.484589041,49,11,6.6,1,10,39,6,30.26,8333
0.792808219,49,11,6.6,1,10,45,10,30.32,0
1.101027397,49,11,6.6,1,10,46,10,30.37,0
1.054700855,56,8,6.9,1,10,53,10,30.39,0
0.747008547,56,8,6.9,0,10,64,14,30.43,0
0.439316239,56,8,6.9,0,10,61,5,30.47,3
0.131623932,56,8,6.9,0,10,69,10,30.53,12646
0.176068376,56,8,6.9,0,10,41,5,30.49,23280
0.483760684,56,8,6.9,1,10,58,7,30.47,8262
0.791452991,56,8,6.9,1,10,51,6,30.5,0
1.099145299,56,8,6.9,0,10,77,5,30.52,0
1.054607509,48,3,2.7,0,10,77,0,30.5,0
0.747440273,48,3,2.7,0,10,77,6,30.49,0
0.440273038,48,3,2.7,1,10,83,3,30.5,0
0.133105802,48,3,2.7,1,10,77,3,30.51,12521
0.174061433,48,3,2.7,2,10,77,5,30.43,22737
0.481228669,48,3,2.7,3,10,72,5,30.35,7538
0.788395904,48,3,2.7,2,10,51,3,30.32,0
1.09556314,48,3,2.7,1,10,77,0,30.31,0
1.052810903,59,9,9.5,1,10,71,0,30.29,0
0.746166951,59,9,9.5,1,10,58,9,30.28,0
0.439522998,59,9,9.5,2,10,48,8,30.29,128
0.132879046,59,9,9.5,3,10,48,17,30.31,815
0.173764906,59,9,9.5,2,10,50,13,30.27,0
0.480408859,59,9,9.5,1,10,42,16,30.23,0
0.787052811,59,9,9.5,0,10,52,9,30.25,0
1.093696763,59,9,9.5,0,10,52,8,30.28,0
1.050933786,61,13,5.3,0,10,64,7,30.3,0
0.74533107,61,13,5.3,0,10,64,8,30.3,0
0.439728353,61,13,5.3,0,10,80,9,30.3,0
0.134125637,61,13,5.3,0,10,46,9,30.33,12826
0.17147708,61,13,5.3,0,10,35,7,30.27,22992
0.477079796,61,13,5.3,0,10,29,3,30.22,8465
0.782682513,61,13,5.3,0,10,69,0,30.23,0
1.088285229,61,13,5.3,0,10,57,0,30.24,0
1.049152542,55,9,2.3,0,10,74,5,30.23,0
0.744067797,55,9,2.3,0,10,86,0,30.22,0
0.438983051,55,9,2.3,0,10,89,0,30.22,18
0.133898305,55,9,2.3,1,10,80,3,30.24,12654
0.171186441,55,9,2.3,3,9,78,6,30.17,22639
0.476271186,55,9,2.3,2,10,40,3,30.14,8636
0.781355932,55,9,2.3,3,10,55,0,30.15,0
1.086440678,55,9,2.3,2,10,64,3,30.16,0
1.047377327,56,13,3.2,1,10,77,0,30.15,0
0.742808799,56,13,3.2,1,10,80,0,30.14,0
0.438240271,56,13,3.2,1,10,83,5,30.15,15
0.133671743,56,13,3.2,1,10,51,9,30.17,12969
0.170896785,56,13,3.2,1,10,70,6,30.12,23144
0.475465313,56,13,3.2,1,10,39,3,30.1,8684
0.780033841,56,13,3.2,1,10,64,3,30.11,0
1.084602369,56,13,3.2,0,10,59,3,30.15,0
1.045531197,55,12,2,0,10,69,0,30.16,0
0.741989882,55,12,2,0,10,77,0,30.19,0
0.438448567,55,12,2,0,10,80,0,30.22,21
0.134907251,55,12,2,0,10,72,7,30.27,12728
0.168634064,55,12,2,0,10,65,3,30.21,23077
0.472175379,55,12,2,0,10,56,0,30.19,3049
0.775716695,55,12,2,0,10,55,0,30.2,0
1.07925801,55,12,2,0,10,59,0,30.24,0
1.043771044,52,6,1.1,0,10,71,0,30.24,0
0.740740741,52,6,1.1,1,10,83,0,30.23,0
0.437710438,52,6,1.1,0,10,89,0,30.23,189
0.134680135,52,6,1.1,0,6,80,0,30.25,12474
0.168350168,52,6,1.1,0,6,80,8,30.18,22482
0.471380471,52,6,1.1,1,6,69,0,30.15,8277
0.774410774,52,6,1.1,0,8,62,0,30.15,0
1.077441077,52,6,1.1,0,8,77,0,30.19,0
1.042016807,55,14,2.5,0,8,93,6,30.21,0
0.739495798,55,14,2.5,0,8,89,0,30.23,0
0.43697479,55,14,2.5,0,8,93,5,30.25,52
0.134453782,55,14,2.5,0,4,72,8,30.29,12545
0.168067227,55,14,2.5,0,5,54,3,30.26,23065
0.470588235,55,14,2.5,0,6,42,0,30.25,8581
0.773109244,55,14,2.5,0,10,58,0,30.25,0
1.075630252,55,14,2.5,0,10,66,3,30.26,0
1.040201005,55,14,1.9,0,10,80,0,30.25,0
0.738693467,55,14,1.9,0,10,77,0,30.24,0
0.43718593,55,14,1.9,0,10,77,0,30.24,23
0.135678392,55,14,1.9,0,10,48,6,30.26,13489
0.165829146,55,14,1.9,0,10,45,5,30.19,23615
0.467336683,55,14,1.9,0,10,31,0,30.15,9129
0.768844221,55,14,1.9,0,10,48,3,30.15,0
1.070351759,55,14,1.9,0,10,67,3,30.16,0
1.038461538,55,13,1.5,0,10,74,0,30.15,0
0.737458194,55,13,1.5,0,10,77,0,30.15,0
0.436454849,55,13,1.5,1,10,86,0,30.15,207
0.135451505,55,13,1.5,1,10,55,3,30.17,13558
0.165551839,55,13,1.5,1,10,37,3,30.09,23223
0.466555184,55,13,1.5,2,10,52,5,30.04,8478
0.767558528,55,13,1.5,1,10,50,0,30.04,0
1.068561873,55,13,1.5,2,10,55,0,30.05,0
1.03327787,55,4,2.4,2,10,83,0,30.04,0
0.733777038,55,4,2.4,3,10,74,5,30.01,0
0.434276206,55,4,2.4,3,10,77,3,29.99,0
0.134775374,55,4,2.4,4,10,75,3,30.02,1488
0.164725458,55,4,2.4,4,10,67,0,29.98,2059
0.46422629,55,4,2.4,4,10,72,3,29.98,1216
0.763727121,55,4,2.4,4,10,77,3,29.98,0
1.063227953,55,4,2.4,4,10,83,7,30,0
1.031561462,53,2,2.6,4,8,83,5,29.98,0
0.73255814,53,2,2.6,4,4,93,0,29.98,0
0.433554817,53,2,2.6,4,2.5,93,9,29.98,0
0.134551495,53,2,2.6,4,4,96,0,30.02,120
0.164451827,53,2,2.6,4,4,93,7,30,4956
0.46345515,53,2,2.6,4,8,93,0,30,2298
0.762458472,53,2,2.6,4,9,93,0,30,0
1.061461794,53,2,2.6,4,10,86,3,30.01,0
1.029801325,54,32,2.7,4,7,75,7,30.01,0
0.731788079,54,32,2.7,4,5,93,3,30.02,0
0.433774834,54,32,2.7,4,4,96,3,30.02,0
0.135761589,54,32,2.7,4,6,96,0,30.05,2240
0.162251656,54,32,2.7,4,1.5,96,0,30.03,4097
0.460264901,54,32,2.7,4,3,96,0,30.02,1871
0.758278146,54,32,2.7,4,4,96,0,30.04,0
1.056291391,54,32,2.7,4,8,96,7,30.07,0
1.02640264,52,27,10,4,5,96,8,30.09,0
0.729372937,52,27,10,4,9,96,14,30.12,0
0.432343234,52,27,10,4,10,90,10,30.14,0
0.135313531,52,27,10,4,6,93,10,30.18,1483
0.161716172,52,27,10,4,10,80,10,30.15,2273
0.458745875,52,27,10,4,9,80,9,30.15,1717
0.755775578,52,27,10,4,10,80,9,30.14,0
1.052805281,52,27,10,4,10,69,13,30.17,0
1.024711697,50,28,18.7,4,10,71,16,30.15,0
0.728171334,50,28,18.7,3,10,69,21,30.11,0
0.431630972,50,28,18.7,2,10,74,18,30.09,17
0.13509061,50,28,18.7,2,10,69,18,30.11,13734
0.161449753,50,28,18.7,3,10,72,21,30.05,19435
0.457990115,50,28,18.7,3,10,72,21,29.99,4842
0.754530478,50,28,18.7,2,10,77,21,29.98,0
1.05107084,50,28,18.7,2,10,80,11,30,0
1.02134647,47,32,6.6,1,10,77,7,30.01,0
0.725779967,47,32,6.6,1,10,79,5,30.03,0
0.430213465,47,32,6.6,1,10,79,3,30.07,0
0.134646962,47,32,6.6,1,10,71,3,30.12,15341
0.16091954,47,32,6.6,1,10,66,5,30.1,25763
0.456486043,47,32,6.6,1,10,51,6,30.12,10514
0.752052545,47,32,6.6,0,10,71,8,30.2,0
1.047619048,47,32,6.6,0,10,54,7,30.26,0
1.019639935,47,36,6,0,10,52,15,30.31,0
0.725040917,47,36,6,0,10,44,5,30.39,0
0.430441899,47,36,6,1,10,42,6,30.42,0
0.135842881,47,36,6,1,10,34,0,30.49,14987
0.158756137,47,36,6,1,10,35,5,30.48,25220
0.453355155,47,36,6,1,10,53,5,30.47,10118
0.747954173,47,36,6,0,10,68,9,30.49,0
1.042553191,47,36,6,0,10,66,5,30.51,0
1.017973856,49,27,4.7,0,10,76,0,30.5,0
0.723856209,49,27,4.7,0,10,79,3,30.49,0
0.429738562,49,27,4.7,0,10,86,3,30.5,0
0.135620915,49,27,4.7,0,10,61,3,30.5,15070
0.158496732,49,27,4.7,0,10,40,0,30.39,25314
0.452614379,49,27,4.7,1,10,67,16,30.32,10416
0.746732026,49,27,4.7,1,10,90,13,30.3,0
1.040849673,49,27,4.7,0,10,89,0,30.31,0
1.01465798,54,10,4.8,0,10,86,0,30.29,0
0.721498371,54,10,4.8,0,10,86,6,30.3,0
0.428338762,54,10,4.8,1,10,53,14,30.33,0
0.135179153,54,10,4.8,0,10,49,9,30.37,0
0.157980456,54,10,4.8,0,10,46,6,30.31,0
0.451140065,54,10,4.8,0,10,34,5,30.29,0
0.744299674,54,10,4.8,0,10,75,0,30.3,0
1.037459283,54,10,4.8,0,10,64,3,30.31,0
1.009724473,52,29,4.8,0,10,80,5,30.31,0
0.717990276,52,29,4.8,0,10,83,6,30.3,0
0.426256078,52,29,4.8,1,10,89,3,30.31,0
0.13452188,52,29,4.8,0,8,77,0,30.32,0
0.157212318,52,29,4.8,0,8,75,3,30.25,21150
0.448946515,52,29,4.8,0,9,56,3,30.21,10418
0.740680713,52,29,4.8,0,10,77,9,30.2,0
1.032414911,52,29,4.8,1,8,93,11,30.21,0
1.006462036,51,28,5,1,10,93,13,30.18,0
0.715670436,51,28,5,1,10,89,3,30.17,0
0.424878837,51,28,5,0,10,89,0,30.16,292
0.134087237,51,28,5,0,5,83,0,30.19,15312
0.156704362,51,28,5,0,7,80,5,30.14,24563
0.447495961,51,28,5,0,10,67,10,30.09,10570
0.738287561,51,28,5,0,10,83,7,30.09,1
1.02907916,51,28,5,1,10,89,5,30.12,0
1.003220612,54,32,1.9,0,10,86,0,30.13,0
0.713365539,54,32,1.9,1,10,83,0,30.15,0
0.423510467,54,32,1.9,0,10,86,0,30.18,362
0.133655395,54,32,1.9,0,10,42,3,30.23,16420
0.156199678,54,32,1.9,0,10,29,5,30.18,25922
0.44605475,54,32,1.9,0,10,29,5,30.17,11047
0.735909823,54,32,1.9,0,10,45,5,30.19,0
1.025764895,54,32,1.9,0,10,59,0,30.21,0
1.003215434,54,7,1.8,0,10,77,0,30.22,0
0.713826367,54,7,1.8,0,10,80,5,30.21,0
0.424437299,54,7,1.8,1,10,89,5,30.22,375
0.135048232,54,7,1.8,1,10,72,3,30.26,15387
0.154340836,54,7,1.8,0,9,69,6,30.2,24249
0.443729904,54,7,1.8,0,9,49,0,30.15,10241
0.733118971,54,7,1.8,0,10,65,0,30.15,0
1.022508039,54,7,1.8,0,10,77,0,30.17,0
1,56,32,3.1,0,9,80,0,30.14,0
0.711538462,56,32,3.1,0,5,86,0,30.11,0
0.423076923,56,32,3.1,0,4,93,3,30.1,345
0.134615385,56,32,3.1,0,4,67,6,30.1,15731
0.153846154,56,32,3.1,0,5,72,5,30.02,24745
0.442307692,56,32,3.1,1,10,58,8,29.97,10469
0.730769231,56,32,3.1,1,10,46,0,29.97,0
1.019230769,56,32,3.1,1,10,62,7,29.98,0
0.996805112,53,20,4.5,2,10,61,0,29.99,0
0.709265176,53,20,4.5,2,10,96,7,29.97,0
0.42172524,53,20,4.5,4,6,89,5,29.97,416
0.134185304,53,20,4.5,3,3,93,0,29.99,13562
0.153354633,53,20,4.5,4,4,78,0,29.95,14862
0.440894569,53,20,4.5,4,6,65,0,29.9,6425
0.728434505,53,20,4.5,4,10,75,3,29.89,3
1.015974441,53,20,4.5,4,10,44,20,29.9,0
0.993630573,55,16,10.3,2,10,72,8,29.89,0
0.707006369,55,16,10.3,4,10,90,8,29.91,0
0.420382166,55,16,10.3,4,10,90,8,29.91,1
0.133757962,55,16,10.3,3,10,83,11,29.96,4891
0.152866242,55,16,10.3,4,10,86,10,29.92,13489
0.439490446,55,16,10.3,3,10,72,14,29.9,6004
0.72611465,55,16,10.3,2,10,80,14,29.9,2
1.012738854,55,16,10.3,3,10,83,13,29.89,0
0.99047619,53,13,7.5,3,10,86,9,29.86,0
0.704761905,53,13,7.5,3,10,86,8,29.82,0
0.419047619,53,13,7.5,4,7,96,10,29.79,114
0.133333333,53,13,7.5,3,10,80,6,29.81,7359
0.152380952,53,13,7.5,4,9,83,6,29.79,4337
0.438095238,53,13,7.5,4,10,77,7,29.79,7204
0.723809524,53,13,7.5,4,10,86,6,29.8,0
1.00952381,53,13,7.5,4,7,86,15,29.83,0
0.987341772,55,32,5.3,3,10,83,9,29.85,0
0.702531646,55,32,5.3,3,10,86,10,29.84,0
0.417721519,55,32,5.3,2,10,86,7,29.86,501
0.132911392,55,32,5.3,3,10,83,3,29.89,9382
0.151898734,55,32,5.3,3,10,77,0,29.85,18365
0.436708861,55,32,5.3,2,10,69,11,29.85,9865
0.721518987,55,32,5.3,0,10,66,5,29.84,0
1.006329114,55,32,5.3,1,10,86,8,29.84,0
0.982677165,50,23,9,1,10,89,3,29.86,0
0.699212598,50,23,9,2,10,93,0,29.86,0
0.415748031,50,23,9,3,10,93,3,29.9,0
0.132283465,50,23,9,4,10,86,6,29.93,2169
0.151181102,50,23,9,4,10,77,10,29.91,6027
0.434645669,50,23,9,3,10,69,16,29.85,7760
0.718110236,50,23,9,4,10,86,11,29.82,0
1.001574803,50,23,9,3,10,77,15,29.83,0
0.979591837,48,29,16.2,3,10,68,18,29.84,0
0.697017268,48,29,16.2,3,10,74,10,29.85,0
0.4144427,48,29,16.2,3,10,77,6,29.89,795
0.131868132,48,29,16.2,3,10,59,21,29.96,16394
0.150706436,48,29,16.2,1,10,47,28,29.97,28891
0.433281005,48,29,16.2,1,10,64,26,30,12843
0.715855573,48,29,16.2,1,10,68,21,30.04,0
0.998430141,48,29,16.2,1,10,71,10,30.09,0
0.976525822,46,22,10.4,1,10,73,6,30.12,0
0.694835681,46,22,10.4,1,10,73,3,30.13,0
0.41314554,46,22,10.4,0,10,70,5,30.18,765
0.131455399,46,22,10.4,1,10,54,14,30.22,18914
0.150234742,46,22,10.4,3,10,59,8,30.21,26486
0.431924883,46,22,10.4,3,10,61,11,30.18,6262
0.713615023,46,22,10.4,4,10,61,14,30.14,0
0.995305164,46,22,10.4,3,9,80,17,30.11,0
0.973478939,49,22,7.7,3,10,89,15,30.09,0
0.692667707,49,22,7.7,2,10,86,6,30.12,0
0.411856474,49,22,7.7,3,10,96,6,30.14,0
0.131045242,49,22,7.7,3,9,83,8,30.16,0
0.149765991,49,22,7.7,3,10,72,8,30.12,0
0.430577223,49,22,7.7,4,7,83,10,30.1,0
0.711388456,49,22,7.7,2,10,77,9,30.09,0
0.992199688,49,22,7.7,3,10,89,7,30.1,0
0.968944099,49,22,6,3,10,89,3,30.09,0
0.689440994,49,22,6,3,10,86,6,30.09,0
0.409937888,49,22,6,2,10,86,0,30.14,860
0.130434783,49,22,6,2,10,77,5,30.2,14244
0.149068323,49,22,6,1,10,66,5,30.17,23065
0.428571429,49,22,6,3,10,59,8,30.15,12110
0.708074534,49,22,6,4,10,74,6,30.15,0
0.98757764,49,22,6,4,10,71,13,30.1,0
0.965944272,49,21,8.1,4,8,80,10,30.02,0
0.687306502,49,21,8.1,4,5,80,21,29.96,0
0.408668731,49,21,8.1,3,10,89,0,29.97,677
0.13003096,49,21,8.1,2,10,71,7,29.98,10223
0.148606811,49,21,8.1,2,10,57,10,29.96,23594
0.427244582,49,21,8.1,4,4,83,11,29.96,3329
0.705882353,49,21,8.1,3,10,83,8,29.94,0
0.984520124,49,21,8.1,3,10,80,6,29.97,0
0.962962963,48,14,12.3,2,10,86,6,29.98,0
0.685185185,48,14,12.3,3,10,89,7,29.98,0
0.407407407,48,14,12.3,3,10,93,8,30.01,311
0.12962963,48,14,12.3,3,10,80,11,30.04,14471
0.148148148,48,14,12.3,3,10,64,15,29.99,16337
0.425925926,48,14,12.3,3,10,59,17,29.94,7212
0.703703704,48,14,12.3,4,10,69,11,29.91,0
0.981481481,48,14,12.3,3,10,66,14,29.86,0
0.96,49,13,16.6,4,10,66,23,29.79,0
0.683076923,49,13,16.6,4,8,83,24,29.74,0
0.406153846,49,13,16.6,4,4,93,22,29.73,0
0.129230769,49,13,16.6,4,5,89,20,29.75,2428
0.147692308,49,13,16.6,4,10,83,24,29.7,3695
0.424615385,49,13,16.6,4,4,83,16,29.71,121
0.701538462,49,13,16.6,4,4,93,14,29.64,0
0.978461538,49,13,16.6,4,5,93,7,29.62,0
0.957055215,51,15,12.6,4,10,89,9,29.59,0
0.680981595,51,15,12.6,4,10,80,13,29.52,0
0.404907975,51,15,12.6,4,4,89,14,29.48,0
0.128834356,51,15,12.6,4,8,89,9,29.56,2983
0.147239264,51,15,12.6,3,10,74,11,29.61,13147
0.423312883,51,15,12.6,3,10,66,17,29.64,5516
0.699386503,51,15,12.6,4,10,83,15,29.68,0
0.975460123,51,15,12.6,3,10,83,14,29.71,0
0.95412844,51,18,11.8,3,10,86,14,29.74,0
0.678899083,51,18,11.8,4,4,80,14,29.74,0
0.403669725,51,18,11.8,4,10,80,11,29.79,114
0.128440367,51,18,11.8,3,10,72,14,29.87,2274
0.146788991,51,18,11.8,4,10,74,17,29.92,5403
0.422018349,51,18,11.8,3,10,80,6,29.96,2903
0.697247706,51,18,11.8,3,10,83,6,30.02,145
0.972477064,51,18,11.8,3,10,86,6,30.1,0
0.949771689,50,7,3.8,3,10,93,5,30.15,0
0.675799087,50,7,3.8,2,10,93,5,30.18,0
0.401826484,50,7,3.8,1,10,93,0,30.22,314
0.127853881,50,7,3.8,3,10,83,8,30.25,18188
0.146118721,50,7,3.8,3,10,75,6,30.21,23389
0.420091324,50,7,3.8,4,10,62,0,30.19,7755
0.694063927,50,7,3.8,3,10,67,0,30.2,97
0.96803653,50,7,3.8,2,10,77,0,30.2,0
0.946889226,53,16,3,0,10,86,3,30.19,0
0.673748103,53,16,3,0,10,93,0,30.17,0
0.40060698,53,16,3,1,10,93,0,30.2,1011
0.127465857,53,16,3,1,10,83,6,30.22,19469
0.145675266,53,16,3,2,10,72,3,30.18,27043
0.418816388,53,16,3,2,10,40,10,30.13,13347
0.691957511,53,16,3,1,10,69,6,30.14,72
0.965098634,53,16,3,0,10,69,0,30.16,0
0.942511346,54,32,1.3,2,10,77,3,30.17,0
0.670196672,54,32,1.3,3,10,80,0,30.18,0
0.397881997,54,32,1.3,3,10,86,3,30.18,869
0.125567322,54,32,1.3,3,10,69,5,30.19,7004
0.146747352,54,32,1.3,3,10,60,0,30.13,0
0.419062027,54,32,1.3,4,10,58,0,30.07,0
0.691376702,54,32,1.3,2,10,75,0,30.05,0
0.963691377,54,32,1.3,1,10,74,5,30.06,0
0.938253012,55,14,6.9,1,10,83,3,30.06,0
0.667168675,55,14,6.9,2,10,93,0,30.06,0
0.396084337,55,14,6.9,3,10,86,3,30.05,455
0.125,55,14,6.9,3,10,83,6,30.05,15925
0.146084337,55,14,6.9,4,10,83,0,30.04,12785
0.417168675,55,14,6.9,4,10,62,6,30,3458
0.688253012,55,14,6.9,4,10,78,24,29.93,0
0.959337349,55,14,6.9,4,10,78,15,29.92,0
0.934032984,56,15,9.4,4,10,78,20,29.97,0
0.664167916,56,15,9.4,4,10,86,0,29.97,0
0.394302849,56,15,9.4,4,3,93,10,29.96,0
0.124437781,56,15,9.4,4,4,93,7,29.99,133
0.145427286,56,15,9.4,4,4,90,7,29.99,1272
0.415292354,56,15,9.4,4,3,90,13,29.99,263
0.685157421,56,15,9.4,4,10,83,7,29.99,0
0.955022489,56,15,9.4,4,9,90,11,30.02,0
0.931240658,57,17,14.6,4,9,93,0,30.02,0
0.662182362,57,17,14.6,4,10,90,6,30.01,0
0.393124066,57,17,14.6,4,8,87,25,30,0
0.12406577,57,17,14.6,4,9,87,26,30.07,1046
0.144992526,57,17,14.6,4,10,84,18,30.07,2918
0.414050822,57,17,14.6,3,10,81,15,30.07,3445
0.683109118,57,17,14.6,4,8,87,16,30.09,144
0.952167414,57,17,14.6,4,6,90,14,30.13,0
0.928464978,55,27,5.3,4,6,90,10,30.15,0
0.660208644,55,27,5.3,4,10,96,3,30.17,0
0.39195231,55,27,5.3,3,9,100,3,30.18,1512
0.123695976,55,27,5.3,1,10,78,5,30.19,19599
0.144560358,55,27,5.3,2,10,72,5,30.17,29645
0.412816692,55,27,5.3,3,10,60,13,30.12,14527
0.681073025,55,27,5.3,3,10,77,8,30.08,135
0.949329359,55,27,5.3,3,10,86,5,30.08,0
0.924332344,56,17,7.6,3,10,83,6,30.07,0
0.65727003,56,17,7.6,3,10,86,5,30.08,0
0.390207715,56,17,7.6,3,10,86,8,30.11,196
0.123145401,56,17,7.6,3,10,77,6,30.15,9942
0.143916914,56,17,7.6,3,10,58,13,30.15,21062
0.410979228,56,17,7.6,4,10,72,11,30.13,5755
0.678041543,56,17,7.6,4,10,80,10,30.14,0
0.945103858,56,17,7.6,4,10,80,9,30.15,0
0.921597633,53,27,11.1,3,10,90,9,30.14,0
0.655325444,53,27,11.1,4,4,96,11,30.15,0
0.389053254,53,27,11.1,4,10,90,7,30.16,262
0.122781065,53,27,11.1,3,10,80,9,30.22,8573
0.143491124,53,27,11.1,3,10,75,14,30.21,28021
0.409763314,53,27,11.1,2,10,67,22,30.18,14907
0.676035503,53,27,11.1,2,10,74,13,30.21,112
0.942307692,53,27,11.1,2,10,77,8,30.23,0
0.91740413,52,32,5.2,0,10,74,6,30.23,0
0.651917404,52,32,5.2,1,10,74,5,30.21,0
0.386430678,52,32,5.2,3,10,74,5,30.23,1699
0.120943953,52,32,5.2,2,10,66,8,30.21,20749
0.144542773,52,32,5.2,3,10,64,6,30.17,29836
0.410029499,52,32,5.2,3,10,62,0,30.14,11279
0.675516224,52,32,5.2,3,10,67,0,30.1,66
0.94100295,52,32,5.2,2,10,69,0,30.12,0
0.913362702,55,10,3.1,3,10,77,6,30.11,0
0.649045521,55,10,3.1,3,10,80,5,30.06,0
0.384728341,55,10,3.1,3,10,71,0,30.04,659
0.12041116,55,10,3.1,4,10,69,3,30.05,9928
0.143906021,55,10,3.1,4,10,70,5,30.01,11983
0.408223201,55,10,3.1,4,10,75,5,29.96,6459
0.672540382,55,10,3.1,4,10,75,3,29.97,41
0.936857562,55,10,3.1,4,10,83,0,29.97,0
0.910688141,59,14,9.9,4,10,90,11,29.98,0
0.647144949,59,14,9.9,3,10,80,6,29.98,0
0.383601757,59,14,9.9,4,10,86,5,30.04,0
0.120058565,59,14,9.9,4,10,83,5,30.04,2396
0.143484627,59,14,9.9,4,10,87,16,29.97,2687
0.407027818,59,14,9.9,4,9,90,23,29.87,608
0.67057101,59,14,9.9,4,10,90,3,29.92,0
0.934114202,59,14,9.9,4,10,78,25,29.93,0
0.906705539,57,19,20.8,3,10,87,20,29.94,0
0.644314869,57,19,20.8,3,10,87,17,29.91,0
0.381924198,57,19,20.8,4,3,93,17,29.91,21
0.119533528,57,19,20.8,4,8,90,11,29.91,532
0.142857143,57,19,20.8,4,1.5,86,22,29.9,3748
0.405247813,57,19,20.8,2,10,67,33,29.89,10489
0.667638484,57,19,20.8,4,10,75,26,29.89,0
0.930029155,57,19,20.8,3,10,67,22,29.94,0
0.904069767,54,20,17.3,3,10,75,20,29.94,0
0.64244186,54,20,17.3,3,10,75,18,29.91,0
0.380813953,54,20,17.3,3,10,75,24,29.9,0
0.119186047,54,20,17.3,3,8,90,11,29.95,2933
0.14244186,54,20,17.3,3,9,83,17,29.91,15361
0.404069767,54,20,17.3,3,10,55,24,29.86,4139
0.665697674,54,20,17.3,3,10,64,20,29.85,0
0.927325581,54,20,17.3,3,9,89,9,29.88,0
0.9,50,18,7.9,3,10,74,8,29.89,0
0.639130435,50,18,7.9,2,10,83,5,29.91,0
0.37826087,50,18,7.9,3,10,80,6,29.96,1291
0.117391304,50,18,7.9,3,10,77,5,30.03,16983
0.143478261,50,18,7.9,3,10,57,13,30.03,25415
0.404347826,50,18,7.9,3,10,55,11,30.03,12898
0.665217391,50,18,7.9,3,10,71,9,30.05,134
0.926086957,50,18,7.9,2,10,71,10,30.07,0
0.896103896,52,27,7.3,4,10,83,5,30.1,0
0.636363636,52,27,7.3,4,9,96,10,30.11,0
